ID,Address,City,State,oneline,zipcode,lat,lon
717,3916 W Washington,Chicago,IL,"3916 W Washington, Chicago, IL",60624,41.881921835843,-87.723743832042
718,3545 W Fulton St,Chicago,IL,"3545 W Fulton St, Chicago, IL",60624,41.886251722897,-87.714416554044
719,3219 W Carroll Ave,Chicago,IL,"3219 W Carroll Ave, Chicago, IL",60624,41.887447159669,-87.707272019123
720,3250 W Adams,Chicago,IL,"3250 W Adams, Chicago, IL",60624,41.878440295538,-87.706857626712
721,3030 W Arthington St,Chicago,IL,"3030 W Arthington St, Chicago, IL",60612,41.870144652426,-87.701679030882
722,515 S Washtenaw Ave,Chicago,IL,"515 S Washtenaw Ave, Chicago, IL",60608,41.874716809615,-87.693645896064
723,749 S Oakley Bv,Chicago,IL,"749 S Oakley Bv, Chicago, IL",60612,41.872230310415,-87.683665221316
724,749 S Oakley Bv,Chicago,IL,"749 S Oakley Bv, Chicago, IL",60612,41.872230310415,-87.683665221316
725,1522 W Fillmore St,Chicago,IL,"1522 W Fillmore St, Chicago, IL",60607,41.868560729504,-87.66441399803
726,1111 S Ashland Ave,Chicago,IL,"1111 S Ashland Ave, Chicago, IL",60607,41.868305183373,-87.666269979135
727,1401 S Blue Island Ave,Chicago,IL,"1401 S Blue Island Ave, Chicago, IL",60608,41.863340866315,-87.656394290212
728,1301 W 14th St,Chicago,IL,"1301 W 14th St, Chicago, IL",60608,41.863325168406,-87.659101343804
729,2745 W Roosevelt Rd,Chicago,IL,"2745 W Roosevelt Rd, Chicago, IL",60608,41.866467856295,-87.694779670015
730,3570 W Fifth Ave,Chicago,IL,"3570 W Fifth Ave, Chicago, IL",60624,41.875964090832,-87.714907541712
731,3937 W Wilcox St,Chicago,IL,"3937 W Wilcox St, Chicago, IL",60624,41.878833855796,-87.723858457703
732,4106 W Monroe St,Chicago,IL,"4106 W Monroe St, Chicago, IL",60624,41.879785447278,-87.728305926171
733,4106 W Monroe St,Chicago,IL,"4106 W Monroe St, Chicago, IL",60624,41.879785447278,-87.728305926171
734,4409 W Wilcox St,Chicago,IL,"4409 W Wilcox St, Chicago, IL",60624,41.878678410737,-87.736838130545
735,230 N Kolmar Ave,Chicago,IL,"230 N Kolmar Ave, Chicago, IL",60624,41.884196881548,-87.739287937785
736,4615 W Jackson Bv,Chicago,IL,"4615 W Jackson Bv, Chicago, IL",60644,41.876844857085,-87.740864751749
737,5085 W Adams St,Chicago,IL,"5085 W Adams St, Chicago, IL",60644,41.878455180509,-87.751523746551
738,230 N Kolmar Ave,Chicago,IL,"230 N Kolmar Ave, Chicago, IL",60624,41.884196881548,-87.739287937785
739,3436 N Osceola Ave,Chicago,IL,"3436 N Osceola Ave, Chicago, IL",60634,41.942134262329,-87.813079866243
740,2845 N Newcastle Ave,Chicago,IL,"2845 N Newcastle Ave, Chicago, IL",60634,41.931942799755,-87.796651527616
741,6871 W Belden Ave,Chicago,IL,"6871 W Belden Ave, Chicago, IL",NA,NA,NA
742,1850 N Newland Ave,Chicago,IL,"1850 N Newland Ave, Chicago, IL",60707,41.913548309981,-87.798669421868
743,6871 W Belden Ave,Chicago,IL,"6871 W Belden Ave, Chicago, IL",NA,NA,NA
744,6333 W Bloomingdale Ave,Chicago,IL,"6333 W Bloomingdale Ave, Chicago, IL",60639,41.912745853336,-87.783754900337
745,1850 N Newland Ave,Chicago,IL,"1850 N Newland Ave, Chicago, IL",60707,41.913548309981,-87.798669421868
746,1776 N Narragansett Ave,Chicago,IL,"1776 N Narragansett Ave, Chicago, IL",60639,41.912532267595,-87.785190823394
747,6333 W Bloomingdale Ave,Chicago,IL,"6333 W Bloomingdale Ave, Chicago, IL",60639,41.912745853336,-87.783754900337
748,5835 W North Ave,Chicago,IL,"5835 W North Ave, Chicago, IL",60639,41.909235853294,-87.772262889382
749,5729 W Bloomingdale Ave,Chicago,IL,"5729 W Bloomingdale Ave, Chicago, IL",60639,41.912565852557,-87.769266898671
750,1434 N Parkside Ave,Chicago,IL,"1434 N Parkside Ave, Chicago, IL",60651,41.906387743132,-87.767095069244
751,1434 N Parkside Ave,Chicago,IL,"1434 N Parkside Ave, Chicago, IL",60651,41.906387743132,-87.767095069244
752,5936 W Chicago Ave,Chicago,IL,"5936 W Chicago Ave, Chicago, IL",60651,41.894798579502,-87.773355192405
753,932 N Central Ave,Chicago,IL,"932 N Central Ave, Chicago, IL",60651,41.897893073239,-87.765579279714
754,932 N Central Ave,Chicago,IL,"932 N Central Ave, Chicago, IL",60651,41.897893073239,-87.765579279714
755,5670 W Lake St,Chicago,IL,"5670 W Lake St, Chicago, IL",60644,41.887855732757,-87.767357018059
756,243 N Parkside Ave,Chicago,IL,"243 N Parkside Ave, Chicago, IL",60644,41.884856261617,-87.766597565361
757,139 S Parkside Ave,Chicago,IL,"139 S Parkside Ave, Chicago, IL",60644,41.878384479552,-87.766346039562
758,243 N Parkside Ave,Chicago,IL,"243 N Parkside Ave, Chicago, IL",60644,41.884856261617,-87.766597565361
759,1045 S Monitor Ave,Chicago,IL,"1045 S Monitor Ave, Chicago, IL",60644,41.868346595764,-87.770469936738
760,500 S Central Ave,Chicago,IL,"500 S Central Ave, Chicago, IL",60644,41.873765897662,-87.76469934449
761,3 S Laramie Ave,Chicago,IL,"3 S Laramie Ave, Chicago, IL",60644,41.880303078635,-87.75498715998
762,5071 W Congress Pkwy,Chicago,IL,"5071 W Congress Pkwy, Chicago, IL",60644,41.873924066731,-87.752103970341
763,3400 N Austin Ave,Chicago,IL,"3400 N Austin Ave, Chicago, IL",60634,41.943540613734,-87.7764918249
764,3131 N Mason Ave,Chicago,IL,"3131 N Mason Ave, Chicago, IL",60634,41.937077546645,-87.77487679626
765,3815 N Kedvale Ave,Chicago,IL,"3815 N Kedvale Ave, Chicago, IL",60641,41.950292824247,-87.730673520289
766,3425 N Major Ave,Chicago,IL,"3425 N Major Ave, Chicago, IL",60634,41.942338667632,-87.768990696705
767,2456 N Mango Ave,Chicago,IL,"2456 N Mango Ave, Chicago, IL",60639,41.925168681799,-87.769756672706
768,3601 N Milwaukee Ave,Chicago,IL,"3601 N Milwaukee Ave, Chicago, IL",60641,41.946345821383,-87.7356357932
769,4950 W Addison St,Chicago,IL,"4950 W Addison St, Chicago, IL",60641,41.946133142646,-87.75085730985
770,3650 W School St,Chicago,IL,"3650 W School St, Chicago, IL",60618,41.941073127803,-87.719370728343
771,3420 N Long Ave,Chicago,IL,"3420 N Long Ave, Chicago, IL",60641,41.943322742946,-87.761823761416
772,3730 N Laramie Ave,Chicago,IL,"3730 N Laramie Ave, Chicago, IL",60641,41.949351202175,-87.757101969233
773,2456 N Mango Ave,Chicago,IL,"2456 N Mango Ave, Chicago, IL",60639,41.925168681799,-87.769756672706
774,5835 W Diversey Ave,Chicago,IL,"5835 W Diversey Ave, Chicago, IL",60639,41.931132849562,-87.772462387452
775,2941 N McVicker Ave,Chicago,IL,"2941 N McVicker Ave, Chicago, IL",60634,41.933706445548,-87.777191022319
776,3425 N Major Ave,Chicago,IL,"3425 N Major Ave, Chicago, IL",60634,41.942338667632,-87.768990696705
777,3650 W School St,Chicago,IL,"3650 W School St, Chicago, IL",60618,41.941073127803,-87.719370728343
778,3030 N Mobile Ave,Chicago,IL,"3030 N Mobile Ave, Chicago, IL",NA,NA,NA
779,4950 W Addison St,Chicago,IL,"4950 W Addison St, Chicago, IL",60641,41.946133142646,-87.75085730985
780,4201 W Henderson St,Chicago,IL,"4201 W Henderson St, Chicago, IL",60641,41.94170649877,-87.732181888046
781,4201 W Henderson St,Chicago,IL,"4201 W Henderson St, Chicago, IL",60641,41.94170649877,-87.732181888046
782,4201 W Henderson St,Chicago,IL,"4201 W Henderson St, Chicago, IL",60641,41.94170649877,-87.732181888046
783,3400 N Austin Ave,Chicago,IL,"3400 N Austin Ave, Chicago, IL",60634,41.943540613734,-87.7764918249
784,3815 N Kedvale Ave,Chicago,IL,"3815 N Kedvale Ave, Chicago, IL",60641,41.950292824247,-87.730673520289
785,3857 N Kostner Ave,Chicago,IL,"3857 N Kostner Ave, Chicago, IL",60641,41.950932742137,-87.738000885889
786,4950 W Addison St,Chicago,IL,"4950 W Addison St, Chicago, IL",60641,41.946133142646,-87.75085730985
787,3730 N Laramie Ave,Chicago,IL,"3730 N Laramie Ave, Chicago, IL",60641,41.949351202175,-87.757101969233
788,3231 N Springfield Ave,Chicago,IL,"3231 N Springfield Ave, Chicago, IL",60618,41.940233647776,-87.724692340218
789,2828 N Kilbourn Ave,Chicago,IL,"2828 N Kilbourn Ave, Chicago, IL",60641,41.932459223401,-87.739352424023
790,3160 N Milwaukee Ave,Chicago,IL,"3160 N Milwaukee Ave, Chicago, IL",60618,41.937869083523,-87.721959605344
791,2727 N Long Ave,Chicago,IL,"2727 N Long Ave, Chicago, IL",60639,41.930370018472,-87.761222882078
792,3160 N Milwaukee Ave,Chicago,IL,"3160 N Milwaukee Ave, Chicago, IL",60618,41.937869083523,-87.721959605344
793,4343 W Wrightwood Ave,Chicago,IL,"4343 W Wrightwood Ave, Chicago, IL",60639,41.927946848044,-87.735536225976
794,4645 W Belmont Ave,Chicago,IL,"4645 W Belmont Ave, Chicago, IL",60641,41.938816822618,-87.743453590845
795,2828 N Kilbourn Ave,Chicago,IL,"2828 N Kilbourn Ave, Chicago, IL",60641,41.932459223401,-87.739352424023
796,2828 N Kilbourn Ave,Chicago,IL,"2828 N Kilbourn Ave, Chicago, IL",60641,41.932459223401,-87.739352424023
797,3020 N Lamon Ave,Chicago,IL,"3020 N Lamon Ave, Chicago, IL",60641,41.93572608677,-87.749293105822
798,3119 N Pulaski Rd,Chicago,IL,"3119 N Pulaski Rd, Chicago, IL",60641,41.937451208385,-87.727061718064
799,3730 N Laramie Ave,Chicago,IL,"3730 N Laramie Ave, Chicago, IL",60641,41.949351202175,-87.757101969233
800,3235 N Le Claire Ave,Chicago,IL,"3235 N Le Claire Ave, Chicago, IL",60641,41.939818958843,-87.754200903066
801,3235 N Le Claire Ave,Chicago,IL,"3235 N Le Claire Ave, Chicago, IL",60641,41.939818958843,-87.754200903066
802,2727 N Long Ave,Chicago,IL,"2727 N Long Ave, Chicago, IL",60639,41.930370018472,-87.761222882078
803,2910 N Central Ave,Chicago,IL,"2910 N Central Ave, Chicago, IL",60634,41.933329160848,-87.766393869724
804,2727 N Long Ave,Chicago,IL,"2727 N Long Ave, Chicago, IL",60639,41.930370018472,-87.761222882078
805,5318 W Diversey Ave,Chicago,IL,"5318 W Diversey Ave, Chicago, IL",60639,41.931418307569,-87.759374742476
806,2715 N Cicero Ave,Chicago,IL,"2715 N Cicero Ave, Chicago, IL",60639,41.929879700548,-87.746447529034
807,5318 W Diversey Ave,Chicago,IL,"5318 W Diversey Ave, Chicago, IL",60639,41.931418307569,-87.759374742476
808,2727 N Long Ave,Chicago,IL,"2727 N Long Ave, Chicago, IL",60639,41.930370018472,-87.761222882078
809,2662 N Cicero Ave,Chicago,IL,"2662 N Cicero Ave, Chicago, IL",60639,41.929595046632,-87.74658978384
810,4343 W Wrightwood Ave,Chicago,IL,"4343 W Wrightwood Ave, Chicago, IL",60639,41.927946848044,-87.735536225976
811,2318 N Lorel Ave,Chicago,IL,"2318 N Lorel Ave, Chicago, IL",60639,41.922521025778,-87.759864962854
812,2501 W Addison St,Chicago,IL,"2501 W Addison St, Chicago, IL",60618,41.946666842343,-87.690761259898
813,3425 N Damen Ave,Chicago,IL,"3425 N Damen Ave, Chicago, IL",60618,41.943876891334,-87.678396388772
814,3425 N Damen Ave,Chicago,IL,"3425 N Damen Ave, Chicago, IL",60618,41.943876891334,-87.678396388772
815,1659 W Melrose St,Chicago,IL,"1659 W Melrose St, Chicago, IL",60657,41.940527831263,-87.670149875603
816,1429 W Wellington Ave,Chicago,IL,"1429 W Wellington Ave, Chicago, IL",60657,41.936048286334,-87.664581819528
817,1429 W Wellington Ave,Chicago,IL,"1429 W Wellington Ave, Chicago, IL",60657,41.936048286334,-87.664581819528
818,1429 W Wellington Ave,Chicago,IL,"1429 W Wellington Ave, Chicago, IL",60657,41.936048286334,-87.664581819528
819,1630 W Barry Ave,Chicago,IL,"1630 W Barry Ave, Chicago, IL",60657,41.937912357481,-87.669875492074
820,3149 N Wolcott Ave,Chicago,IL,"3149 N Wolcott Ave, Chicago, IL",60657,41.938755524199,-87.675823121786
821,3035 N Hoyne Ave,Chicago,IL,"3035 N Hoyne Ave, Chicago, IL",60618,41.936555673437,-87.680616564632
822,3035 N Hoyne Ave,Chicago,IL,"3035 N Hoyne Ave, Chicago, IL",60618,41.936555673437,-87.680616564632
823,1630 W Barry Ave,Chicago,IL,"1630 W Barry Ave, Chicago, IL",60657,41.937912357481,-87.669875492074
824,1429 W Wellington Ave,Chicago,IL,"1429 W Wellington Ave, Chicago, IL",60657,41.936048286334,-87.664581819528
825,1630 W Barry Ave,Chicago,IL,"1630 W Barry Ave, Chicago, IL",60657,41.937912357481,-87.669875492074
826,1258 W Wrightwood Ave,Chicago,IL,"1258 W Wrightwood Ave, Chicago, IL",60614,41.928948361516,-87.660580102838
827,2534 N Greenview Ave,Chicago,IL,"2534 N Greenview Ave, Chicago, IL",60614,41.92796136015,-87.66590916519
828,2915 N Leavitt St,Chicago,IL,"2915 N Leavitt St, Chicago, IL",60618,41.933693557227,-87.682423024215
829,2915 N Leavitt St,Chicago,IL,"2915 N Leavitt St, Chicago, IL",60618,41.933693557227,-87.682423024215
830,2915 N Leavitt St,Chicago,IL,"2915 N Leavitt St, Chicago, IL",60618,41.933693557227,-87.682423024215
831,2534 N Greenview Ave,Chicago,IL,"2534 N Greenview Ave, Chicago, IL",60614,41.92796136015,-87.66590916519
832,2200 N Oakley Ave,Chicago,IL,"2200 N Oakley Ave, Chicago, IL",60608,41.852003801304,-87.68326271197
833,2200 N Oakley Ave,Chicago,IL,"2200 N Oakley Ave, Chicago, IL",60608,41.852003801304,-87.68326271197
834,2270 N Clybourn Ave,Chicago,IL,"2270 N Clybourn Ave, Chicago, IL",60614,41.923124764917,-87.666614257147
835,1621 W Wabansia Ave,Chicago,IL,"1621 W Wabansia Ave, Chicago, IL",60622,41.912379765895,-87.668882010119
836,1621 W Wabansia Ave,Chicago,IL,"1621 W Wabansia Ave, Chicago, IL",60622,41.912379765895,-87.668882010119
837,1621 W Wabansia Ave,Chicago,IL,"1621 W Wabansia Ave, Chicago, IL",60622,41.912379765895,-87.668882010119
838,2230 W McClean Ave,Chicago,IL,"2230 W McClean Ave, Chicago, IL",60647,41.918464585795,-87.683520298592
839,2230 W McClean Ave,Chicago,IL,"2230 W McClean Ave, Chicago, IL",60647,41.918464585795,-87.683520298592
840,2230 W McClean Ave,Chicago,IL,"2230 W McClean Ave, Chicago, IL",60647,41.918464585795,-87.683520298592
841,2230 W McClean Ave,Chicago,IL,"2230 W McClean Ave, Chicago, IL",60647,41.918464585795,-87.683520298592
842,2741 W Montrose Ave,Chicago,IL,"2741 W Montrose Ave, Chicago, IL",60618,41.961198551444,-87.697760568911
843,4220 N Richmond,Chicago,IL,"4220 N Richmond, Chicago, IL",60618,41.95868052528,-87.702130958368
844,3121 W Byron St,Chicago,IL,"3121 W Byron St, Chicago, IL",60618,41.952066842288,-87.706310377205
845,3300 N Whipple St,Chicago,IL,"3300 N Whipple St, Chicago, IL",60618,41.941110303138,-87.704078242422
846,3820 N Spaulding Ave,Chicago,IL,"3820 N Spaulding Ave, Chicago, IL",60618,41.950655840161,-87.710450040321
847,3820 N Spaulding Ave,Chicago,IL,"3820 N Spaulding Ave, Chicago, IL",60618,41.950655840161,-87.710450040321
848,4250 N St Louis Ave,Chicago,IL,"4250 N St Louis Ave, Chicago, IL",60618,41.958386298532,-87.715581495995
849,4250 N St Louis Ave,Chicago,IL,"4250 N St Louis Ave, Chicago, IL",60618,41.958386298532,-87.715581495995
850,4540 N Hamlin Ave,Chicago,IL,"4540 N Hamlin Ave, Chicago, IL",60625,41.963475050555,-87.72307898919
851,4650 N Lawndale Ave,Chicago,IL,"4650 N Lawndale Ave, Chicago, IL",60625,41.96560425065,-87.720693375102
852,4650 N Lawndale Ave,Chicago,IL,"4650 N Lawndale Ave, Chicago, IL",60625,41.96560425065,-87.720693375102
853,3436 W Wilson Ave,Chicago,IL,"3436 W Wilson Ave, Chicago, IL",60625,41.964799432013,-87.715328586839
854,3244 W Ainslie St,Chicago,IL,"3244 W Ainslie St, Chicago, IL",60625,41.970316430774,-87.710033463881
855,4432 N Troy St,Chicago,IL,"4432 N Troy St, Chicago, IL",60625,41.961815467705,-87.707119568714
856,4929 N Sawyer Ave,Chicago,IL,"4929 N Sawyer Ave, Chicago, IL",60625,41.970804343514,-87.709687949815
857,4220 N Richmond,Chicago,IL,"4220 N Richmond, Chicago, IL",60618,41.95868052528,-87.702130958368
858,3436 W Wilson Ave,Chicago,IL,"3436 W Wilson Ave, Chicago, IL",60625,41.964799432013,-87.715328586839
859,220 S Loomis St,Chicago,IL,"220 S Loomis St, Chicago, IL",60607,41.878687274255,-87.661987421605
860,1340 W Harrison St,Chicago,IL,"1340 W Harrison St, Chicago, IL",60607,41.874229508038,-87.660332602985
861,1340 W Harrison St,Chicago,IL,"1340 W Harrison St, Chicago, IL",60607,41.874229508038,-87.660332602985
862,910 S Aberdeen St,Chicago,IL,"910 S Aberdeen St, Chicago, IL",60607,41.871536278241,-87.654293187693
863,333 S Halsted St,Chicago,IL,"333 S Halsted St, Chicago, IL",60661,41.877260291029,-87.647144408791
864,220 S Loomis St,Chicago,IL,"220 S Loomis St, Chicago, IL",60607,41.878687274255,-87.661987421605
865,105 N May St,Chicago,IL,"105 N May St, Chicago, IL",60607,41.883179504671,-87.655497211221
866,220 S Loomis St,Chicago,IL,"220 S Loomis St, Chicago, IL",60607,41.878687274255,-87.661987421605
867,38 S Peoria St,Chicago,IL,"38 S Peoria St, Chicago, IL",60607,41.881214815794,-87.649760056368
868,38 S Peoria St,Chicago,IL,"38 S Peoria St, Chicago, IL",60607,41.881214815794,-87.649760056368
869,125 S Jefferson St,Chicago,IL,"125 S Jefferson St, Chicago, IL",60661,41.880208671318,-87.64253071321
870,116 N Jefferson St,Chicago,IL,"116 N Jefferson St, Chicago, IL",60661,41.883953101447,-87.6427977812
871,116 N Jefferson St,Chicago,IL,"116 N Jefferson St, Chicago, IL",60661,41.883953101447,-87.6427977812
872,501 N Clinton St,Chicago,IL,"501 N Clinton St, Chicago, IL",60654,41.890737657489,-87.642283512136
873,1 S Franklin St,Chicago,IL,"1 S Franklin St, Chicago, IL",60606,41.881877393543,-87.635232773498
874,700 S State St,Chicago,IL,"700 S State St, Chicago, IL",60605,41.873027348521,-87.627723124261
875,1212 S Plymouth Ct,Chicago,IL,"1212 S Plymouth Ct, Chicago, IL",60605,41.866985311753,-87.628582525585
876,1212 S Plymouth Ct,Chicago,IL,"1212 S Plymouth Ct, Chicago, IL",60605,41.866985311753,-87.628582525585
877,122 S Michigan Ave,Chicago,IL,"122 S Michigan Ave, Chicago, IL",60603,41.880302594059,-87.624513078081
878,30 E Lake St,Chicago,IL,"30 E Lake St, Chicago, IL",60601,41.885806440606,-87.62698117465
879,2121 N Keeler,Chicago,IL,"2121 N Keeler, Chicago, IL",60639,41.919341963685,-87.731446237356
880,2121 N Keeler,Chicago,IL,"2121 N Keeler, Chicago, IL",60639,41.919341963685,-87.731446237356
881,2200 N Hamlin Ave,Chicago,IL,"2200 N Hamlin Ave, Chicago, IL",60623,41.851076654196,-87.719937491566
882,2200 N Hamlin Ave,Chicago,IL,"2200 N Hamlin Ave, Chicago, IL",60623,41.851076654196,-87.719937491566
883,3519 W Fullerton Ave,Chicago,IL,"3519 W Fullerton Ave, Chicago, IL",60647,41.924571847454,-87.714629228397
884,3116 W Belden Ave,Chicago,IL,"3116 W Belden Ave, Chicago, IL",60647,41.923292455976,-87.706097609157
885,3651 W Schubert Ave,Chicago,IL,"3651 W Schubert Ave, Chicago, IL",60647,41.930016846749,-87.71868104053
886,3519 W Fullerton Ave,Chicago,IL,"3519 W Fullerton Ave, Chicago, IL",60647,41.924571847454,-87.714629228397
887,3030 W Fullerton Ave,Chicago,IL,"3030 W Fullerton Ave, Chicago, IL",60647,41.924808486249,-87.703376945319
888,2732 N Avers Ave,Chicago,IL,"2732 N Avers Ave, Chicago, IL",60647,41.930500709353,-87.723353002606
889,3651 W Schubert Ave,Chicago,IL,"3651 W Schubert Ave, Chicago, IL",60647,41.930016846749,-87.71868104053
890,3212 W George St,Chicago,IL,"3212 W George St, Chicago, IL",60618,41.933947436878,-87.708004202567
891,2845 N Lawndale Ave,Chicago,IL,"2845 N Lawndale Ave, Chicago, IL",60618,41.932099299382,-87.719563604449
892,2845 N Lawndale Ave,Chicago,IL,"2845 N Lawndale Ave, Chicago, IL",60618,41.932099299382,-87.719563604449
893,3212 W George St,Chicago,IL,"3212 W George St, Chicago, IL",60618,41.933947436878,-87.708004202567
894,3212 W George St,Chicago,IL,"3212 W George St, Chicago, IL",60618,41.933947436878,-87.708004202567
895,3057 N Rockwell St,Chicago,IL,"3057 N Rockwell St, Chicago, IL",60618,41.937139106014,-87.692800108274
896,3516 W School St,Chicago,IL,"3516 W School St, Chicago, IL",60618,41.941145093848,-87.714044755967
897,3057 N Rockwell St,Chicago,IL,"3057 N Rockwell St, Chicago, IL",60618,41.937139106014,-87.692800108274
898,3057 N Rockwell St,Chicago,IL,"3057 N Rockwell St, Chicago, IL",60618,41.937139106014,-87.692800108274
899,3539 W Grace St,Chicago,IL,"3539 W Grace St, Chicago, IL",60618,41.950104843196,-87.716564256108
900,3633 N California Ave,Chicago,IL,"3633 N California Ave, Chicago, IL",60618,41.947196544296,-87.697970710436
901,6935 W Addison St,Chicago,IL,"6935 W Addison St, Chicago, IL",60634,41.945367619006,-87.798830114529
902,2845 N Newcastle Ave,Chicago,IL,"2845 N Newcastle Ave, Chicago, IL",60634,41.931942799755,-87.796651527616
903,2845 N Newcastle Ave,Chicago,IL,"2845 N Newcastle Ave, Chicago, IL",60634,41.931942799755,-87.796651527616
904,2845 N Newcastle Ave,Chicago,IL,"2845 N Newcastle Ave, Chicago, IL",60634,41.931942799755,-87.796651527616
905,6940 W Diversey Ave,Chicago,IL,"6940 W Diversey Ave, Chicago, IL",60707,41.930889563647,-87.799426490221
906,6871 W Belden Ave,Chicago,IL,"6871 W Belden Ave, Chicago, IL",NA,NA,NA
907,3030 N Mobile Ave,Chicago,IL,"3030 N Mobile Ave, Chicago, IL",NA,NA,NA
908,6100 W Fullerton Ave,Chicago,IL,"6100 W Fullerton Ave, Chicago, IL",60639,41.92384652309,-87.778226942057
909,2035 N Mobile Ave,Chicago,IL,"2035 N Mobile Ave, Chicago, IL",60639,41.917244059734,-87.782724794849
910,2231 N Central Ave,Chicago,IL,"2231 N Central Ave, Chicago, IL",60639,41.920925392282,-87.765796864248
911,2231 N Central Ave,Chicago,IL,"2231 N Central Ave, Chicago, IL",60639,41.920925392282,-87.765796864248
912,2318 N Lorel Ave,Chicago,IL,"2318 N Lorel Ave, Chicago, IL",60639,41.922521025778,-87.759864962854
913,2103 N Lamon Ave,Chicago,IL,"2103 N Lamon Ave, Chicago, IL",60639,41.919586874099,-87.748565857599
914,1425 N Tripp Ave,Chicago,IL,"1425 N Tripp Ave, Chicago, IL",60651,41.907831245704,-87.732508447032
915,4127 W Hirsch St,Chicago,IL,"4127 W Hirsch St, Chicago, IL",60651,41.906178770074,-87.729992000936
916,1234 N Monticello Ave,Chicago,IL,"1234 N Monticello Ave, Chicago, IL",60651,41.903737756029,-87.717891267146
917,925 N California Ave,Chicago,IL,"925 N California Ave, Chicago, IL",60622,41.898014514068,-87.696684581595
918,2526 W Grand Ave,Chicago,IL,"2526 W Grand Ave, Chicago, IL",60612,41.891672017553,-87.689832957946
919,2450 W Rice St,Chicago,IL,"2450 W Rice St, Chicago, IL",60622,41.896698890477,-87.688151054489
920,2450 W Rice St,Chicago,IL,"2450 W Rice St, Chicago, IL",60622,41.896698890477,-87.688151054489
921,2526 W Grand Ave,Chicago,IL,"2526 W Grand Ave, Chicago, IL",60612,41.891672017553,-87.689832957946
922,1147 N Western,Chicago,IL,"1147 N Western, Chicago, IL",60622,41.902142447335,-87.686932126382
923,2247 W Chicago Ave,Chicago,IL,"2247 W Chicago Ave, Chicago, IL",60622,41.895750660675,-87.683101602706
924,2247 W Chicago Ave,Chicago,IL,"2247 W Chicago Ave, Chicago, IL",60622,41.895750660675,-87.683101602706
925,1840 W Ohio St,Chicago,IL,"1840 W Ohio St, Chicago, IL",60622,41.892387986818,-87.673075970482
926,1845 W Rice St,Chicago,IL,"1845 W Rice St, Chicago, IL",60622,41.896806849958,-87.674312589911
927,1840 W Ohio St,Chicago,IL,"1840 W Ohio St, Chicago, IL",60622,41.892387986818,-87.673075970482
928,231 N Pine Ave,Chicago,IL,"231 N Pine Ave, Chicago, IL",60644,41.884733276749,-87.763265219749
929,4255 W Division St,Chicago,IL,"4255 W Division St, Chicago, IL",60651,41.902515218841,-87.732568897437
930,4837 W Erie St,Chicago,IL,"4837 W Erie St, Chicago, IL",60644,41.892201048023,-87.747014904906
931,5446 W Division St,Chicago,IL,"5446 W Division St, Chicago, IL",60651,41.902232536191,-87.762297620842
932,4837 W Erie St,Chicago,IL,"4837 W Erie St, Chicago, IL",60644,41.892201048023,-87.747014904906
933,5335 W LeMoyne St,Chicago,IL,"5335 W LeMoyne St, Chicago, IL",60651,41.907579852876,-87.759710196325
934,1040 N Keeler Ave,Chicago,IL,"1040 N Keeler Ave, Chicago, IL",60651,41.900232295529,-87.731231781397
935,1018 N Laramie Ave,Chicago,IL,"1018 N Laramie Ave, Chicago, IL",60651,41.898955733288,-87.755777270259
936,5401 W Chicago Ave,Chicago,IL,"5401 W Chicago Ave, Chicago, IL",NA,NA,NA
937,5350 W Bloomingdale Ave,Chicago,IL,"5350 W Bloomingdale Ave, Chicago, IL",60639,41.913157443344,-87.760151202226
938,231 N Pine Ave,Chicago,IL,"231 N Pine Ave, Chicago, IL",60644,41.884733276749,-87.763265219749
939,1431 N Leamington Ave,Chicago,IL,"1431 N Leamington Ave, Chicago, IL",60651,41.906468011326,-87.754574696493
940,730 N Pulaski Rd,Chicago,IL,"730 N Pulaski Rd, Chicago, IL",60624,41.893681212894,-87.726110624983
941,1431 N Leamington Ave,Chicago,IL,"1431 N Leamington Ave, Chicago, IL",60651,41.906468011326,-87.754574696493
942,1140 N Lamon Ave,Chicago,IL,"1140 N Lamon Ave, Chicago, IL",60651,41.901991557284,-87.748489669926
943,1431 N Leamington Ave,Chicago,IL,"1431 N Leamington Ave, Chicago, IL",60651,41.906468011326,-87.754574696493
944,720 N Lorel Ave,Chicago,IL,"720 N Lorel Ave, Chicago, IL",60644,41.893394445063,-87.759360612182
945,5401 W Chicago Ave,Chicago,IL,"5401 W Chicago Ave, Chicago, IL",NA,NA,NA
946,730 N Pulaski Rd,Chicago,IL,"730 N Pulaski Rd, Chicago, IL",60624,41.893681212894,-87.726110624983
947,4820 W Walton St,Chicago,IL,"4820 W Walton St, Chicago, IL",60651,41.897790333696,-87.746894703653
948,4433 W Augusta Bv,Chicago,IL,"4433 W Augusta Bv, Chicago, IL",60651,41.898771623107,-87.737691461026
949,1645 N Cicero Ave,Chicago,IL,"1645 N Cicero Ave, Chicago, IL",60639,41.911050465793,-87.745820930376
950,8747 W Lawrence Ave,Chicago,IL,"8747 W Lawrence Ave, Chicago, IL",60656,41.966374387005,-87.845675612523
951,3740 N Panama Ave,Chicago,IL,"3740 N Panama Ave, Chicago, IL",60634,41.947528947469,-87.829242404752
952,3740 N Panama Ave,Chicago,IL,"3740 N Panama Ave, Chicago, IL",60634,41.947528947469,-87.829242404752
